gene_id,CK0816,	gene_id	CK0816	CK0817	CK0818	CK0819	CK0820	CK0821	CK0822	CK0823	CK0824
ENSG00000220635	ENSG00000220635|KRASP1	4	2	6	0	4	0	2	2	1
ENSG00000251946	ENSG00000251946|RNU6-1023P	2	1	0	2	0	0	0	2	2
ENSG00000168143	ENSG00000168143|FAM83B	172	125	215	196	190	139	254	238	229
ENSG00000261116	ENSG00000261116	2	2	2	7	9	43	51	4	7
ENSG00000187871	ENSG00000187871|GFRAL	0	0	0	2	0	0	0	0	0
ENSG00000146151	ENSG00000146151|HMGCLL1	22	18	53	74	23	28	83	33	63
ENSG00000112175	ENSG00000112175|BMP5	4	6	7	8	8	0	5	13	15
ENSG00000220666	ENSG00000220666|RCC2P7	4	6	1	5	2	4	4	6	8
ENSG00000124749	ENSG00000124749|COL21A1	16	0	9	30	24	34	73	36	46
ENSG00000219095	ENSG00000219095|DHFRP6	1	1	0	1	1	1	1	3	0
ENSG00000227602	ENSG00000227602	1	0	1	0	6	3	0	0	1
ENSG00000174156	ENSG00000174156|GSTA3	0	0	0	0	0	0	0	0	0
ENSG00000243236	ENSG00000243236|GSTA9P	0	0	0	0	0	0	0	0	0
ENSG00000288014	ENSG00000288014	0	0	0	2	0	0	2	0	0
ENSG00000170899	ENSG00000170899|GSTA4	512	273	563	335	289	296	798	388	390
ENSG00000112146	ENSG00000112146|FBXO9	1813	1275	2038	905	884	954	1776	1192	1257
ENSG00000291036	ENSG00000291036	2	0	0	0	0	0	10	5	0
ENSG00000202198	ENSG00000202198|7SK	1	1	0	1	7	7	62	62	19
ENSG00000283293	ENSG00000283293|RN7SK	186368	275551	82439	278882	228169	343514	426964	386699	423944
ENSG00000112144	ENSG00000112144|CILK1	816	590	770	492	432	441	700	608	597
ENSG00000288614	ENSG00000288614	1	1	1	1	1	1	1	1	1
ENSG00000288646	ENSG00000288646	1	1	1	1	1	1	1	1	1
ENSG00000242865	ENSG00000242865|RN7SL244P	1	1	1	1	1	1	1	1	1
ENSG00000261745	ENSG00000261745	4	2	2	11	12	4	12	20	8
ENSG00000137270	ENSG00000137270|GCM1	37	41	37	116	65	67	113	97	85
ENSG00000253026	ENSG00000253026|RNU6-464P	2	0	0	0	2	2	0	1	1
ENSG00000151917	ENSG00000151917|BEND6	81	50	89	40	28	22	76	51	44
ENSG00000219790	ENSG00000219790|OSTCP6	2	4	3	1	0	2	4	1	6
ENSG00000218980	ENSG00000218980|FTH1P15	2	3	2	0	2	2	2	2	0
ENSG00000276576	ENSG00000276576|MRPL30P1	3	2	4	3	6	3	8	1	3
ENSG00000151914	ENSG00000151914|DST	11784	8434	10544	8556	7914	8045	13682	9824	10523
ENSG00000231441	ENSG00000231441|DST-AS1	11	0	15	0	2	0	4	0	0
ENSG00000216854	ENSG00000216854|RPL17P26	9	5	9	2	5	1	3	4	5
ENSG00000200224	ENSG00000200224|RNU6-626P	2	0	0	0	0	1	1	2	0
ENSG00000112200	ENSG00000112200|ZNF451	5009	3231	4256	3643	3704	3535	5374	4567	4983
ENSG00000226803	ENSG00000226803|ZNF451-AS1	170	134	121	172	156	139	263	206	259
ENSG00000168116	ENSG00000168116|KIAA1586	1292	739	1383	877	881	971	1694	1130	1184
ENSG00000112208	ENSG00000112208|BAG2	1685	1038	1621	995	849	847	1633	1235	1314
ENSG00000112210	ENSG00000112210|RAB23	848	607	847	539	563	629	950	777	757
ENSG00000272541	ENSG00000272541	19	3	15	16	23	14	42	21	23
ENSG00000146143	ENSG00000146143|PRIM2	1151	701	1160	1135	1011	1070	1739	1227	1374
ENSG00000212017	ENSG00000212017|MIR548U	6	3	6	6	8	4	6	8	9
ENSG00000266579	ENSG00000266579	16	12	19	11	8	12	18	24	13
ENSG00000277172	ENSG00000277172|GAPDHP41	1	2	0	1	0	2	2	1	2
ENSG00000283453	ENSG00000283453|PRIM2BP	5	0	0	6	0	0	8	5	3
ENSG00000290597	ENSG00000290597	3	4	11	5	0	0	14	2	3
ENSG00000283352	ENSG00000283352	4	15	35	18	15	14	37	9	24
ENSG00000290555	ENSG00000290555|LINC00680	302	183	361	187	202	201	251	249	279
ENSG00000225096	ENSG00000225096	116	73	128	131	107	102	247	144	162
ENSG00000275046	ENSG00000275046	0	0	0	1	0	0	2	0	0
ENSG00000286723	ENSG00000286723	8	0	3	22	14	10	17	18	15
ENSG00000271761	ENSG00000271761	6	2	3	14	21	21	17	10	17
ENSG00000272316	ENSG00000272316	234	109	206	259	236	274	539	264	295
ENSG00000239650	ENSG00000239650|GUSBP4	26	20	20	48	37	42	44	35	40
ENSG00000218189	ENSG00000218189|POM121L14P	6	14	2	12	8	12	18	14	16
ENSG00000215190	ENSG00000215190|LINC00680	1	1	0	1	0	1	1	0	1
ENSG00000214563	ENSG00000214563|GAPDHP15	10	10	15	15	12	13	26	13	11
ENSG00000216687	ENSG00000216687	19	8	26	17	16	25	37	16	18
ENSG00000214561	ENSG00000214561|RBBP4P4	22	21	21	17	14	17	38	22	17
ENSG00000287598	ENSG00000287598	0	0	0	0	0	0	0	0	0
ENSG00000274844	ENSG00000274844	1	1	1	0	0	0	0	0	0
ENSG00000276290	ENSG00000276290|RBBP4P3	1	2	1	1	1	1	3	2	1
ENSG00000198225	ENSG00000198225|FKBP1C	122	98	129	27	30	21	51	29	41
ENSG00000146166	ENSG00000146166|LGSN	13	0	4	5	0	6	17	10	8
ENSG00000250686	ENSG00000250686|KHDRBS2-OT1	0	0	0	0	0	0	0	0	0
ENSG00000112232	ENSG00000112232|KHDRBS2	0	0	0	0	0	0	0	0	0
ENSG00000287679	ENSG00000287679	3	2	3	3	4	3	8	6	5
ENSG00000213309	ENSG00000213309|RPL9P18	15	10	11	7	7	5	9	12	4
ENSG00000218617	ENSG00000218617	0	0	0	0	0	0	0	1	0
ENSG00000218274	ENSG00000218274	0	0	0	0	0	0	0	0	0
ENSG00000218048	ENSG00000218048	0	0	1	0	1	0	0	2	0
ENSG00000225121	ENSG00000225121|EEF1B2P5	0	1	0	1	0	1	0	1	0
ENSG00000112245	ENSG00000112245|PTP4A1	484	608	496	316	616	1120	590	915	398
ENSG00000289911	ENSG00000289911	1	0	0	0	1	1	1	1	4
ENSG00000213312	ENSG00000213312|RPL7AP34	5	9	8	7	4	11	4	4	9
ENSG00000266680	ENSG00000266680	12	11	9	21	26	26	28	25	30
ENSG00000285976	ENSG00000285976	2366	1677	2075	1908	1145	491	3503	1475	1720
ENSG00000220483	ENSG00000220483|SLC25A51P1	2	1	1	1	1	1	1	1	1
ENSG00000233859	ENSG00000233859|ADH5P4	36	26	42	16	10	14	21	7	18
ENSG00000218890	ENSG00000218890|NUFIP1P1	7	9	15	6	5	6	15	5	9
ENSG00000270521	ENSG00000270521	5	3	5	2	2	1	6	3	4
ENSG00000227706	ENSG00000227706	0	0	0	0	1	0	2	0	1
ENSG00000286680	ENSG00000286680	0	0	0	0	0	0	0	0	0
ENSG00000287557	ENSG00000287557	0	0	0	0	0	0	0	0	0
ENSG00000270509	ENSG00000270509	0	0	0	0	0	0	0	0	0
ENSG00000288088	ENSG00000288088	5	0	2	9	0	0	13	3	8
ENSG00000287300	ENSG00000287300	0	7	0	17	9	25	12	19	12
ENSG00000237643	ENSG00000237643|LINC01610	3	0	0	6	23	16	20	31	30
ENSG00000230910	ENSG00000230910|ADGRB3-DT	14	9	9	23	29	16	38	33	19
ENSG00000135298	ENSG00000135298|ADGRB3	280	173	172	329	311	333	614	400	436
ENSG00000288712	ENSG00000288712	1	1	1	1	1	1	1	1	1
ENSG00000289611	ENSG00000289611	90	36	52	98	136	92	177	155	136
ENSG00000118482	ENSG00000118482|PHF3	7942	5351	6483	6211	6278	6318	9858	7663	8350
ENSG00000188107	ENSG00000188107|EYS	142	121	105	137	167	168	174	213	210
ENSG00000236345	ENSG00000236345|SCAT8	5	11	7	44	80	62	61	65	72
ENSG00000219653	ENSG00000219653|GCNT1P4	0	0	0	3	1	4	0	1	1
ENSG00000232120	ENSG00000232120	0	0	0	0	0	0	0	0	0
ENSG00000217811	ENSG00000217811|HNRNPDP2	0	0	0	0	0	0	0	0	0
ENSG00000243828	ENSG00000243828	0	0	0	0	4	0	0	1	0
ENSG00000218813	ENSG00000218813	4	6	4	8	15	32	28	40	26
ENSG00000214558	ENSG00000214558|ZC3H11C	386	279	353	228	230	250	412	311	317
ENSG00000168216	ENSG00000168216|LMBRD1	600	366	677	431	470	418	758	554	603
ENSG00000082293	ENSG00000082293|COL19A1	65	55	70	172	128	136	284	161	181
ENSG00000216365	ENSG00000216365|RPL37P15	0	2	0	0	2	0	1	1	5
ENSG00000112280	ENSG00000112280|COL9A1	4	0	3	43	51	45	66	52	38
ENSG00000253809	ENSG00000253809	0	0	0	0	0	0	0	0	0
ENSG00000219085	ENSG00000219085|NPM1P37	26	19	36	39	21	28	41	34	54
ENSG00000219881	ENSG00000219881|GAPDHP42	18	8	15	18	16	19	25	30	30
ENSG00000271967	ENSG00000271967	6	1	5	16	12	16	30	13	26
ENSG00000154079	ENSG00000154079|SDHAF4	59	88	140	124	142	103	283	131	152
ENSG00000232389	ENSG00000232389	90	49	63	32	40	31	36	27	43
ENSG00000221345	ENSG00000221345|U3	1	0	0	0	0	0	1	2	0
ENSG00000224349	ENSG00000224349|FAM135A-AS1	0	0	5	6	10	10	19	13	10
ENSG00000082269	ENSG00000082269|FAM135A	2179	1263	2052	1635	1344	1557	2395	1728	1820
ENSG00000238386	ENSG00000238386|RNU7-48P	3	4	5	5	6	8	3	2	4
ENSG00000112305	ENSG00000112305|SMAP1	1011	505	878	518	433	499	598	381	602
ENSG00000112309	ENSG00000112309|B3GAT2	157	287	284	214	223	187	642	482	308
ENSG00000262803	ENSG00000262803	31	14	28	25	36	26	37	32	41
ENSG00000217767	ENSG00000217767|NDUFAB1P1	11	6	2	3	5	4	8	4	8
ENSG00000207180	ENSG00000207180|RNU6-411P	0	0	0	0	0	0	0	0	0
ENSG00000233237	ENSG00000233237|LINC00472	928	597	964	897	942	908	1674	1314	1295
ENSG00000230597	ENSG00000230597	0	2	1	3	1	2	3	3	5
ENSG00000207827	ENSG00000207827|MIR30A	0	0	0	0	1	0	0	0	0
ENSG00000218350	ENSG00000218350|LYPLA1P3	39	21	19	14	14	17	27	23	36
ENSG00000287380	ENSG00000287380	4	0	6	8	6	9	5	6	7
ENSG00000276127	ENSG00000276127	3	6	3	13	9	4	10	12	8
ENSG00000119900	ENSG00000119900|OGFRL1	1495	811	1650	1408	1335	1315	2272	1610	1719
ENSG00000199094	ENSG00000199094|MIR30C2	0	1	1	0	1	1	1	1	0
ENSG00000279289	ENSG00000279289	122	120	113	103	127	82	243	202	176
ENSG00000079841	ENSG00000079841|RIMS1	40	45	44	23	22	24	35	28	40
ENSG00000218732	ENSG00000218732	0	0	2	0	0	0	0	0	0
ENSG00000251360	ENSG00000251360|KHDC1P1	0	0	0	0	0	0	0	2	0
ENSG00000243501	ENSG00000243501	0	7	0	13	0	4	3	4	0
ENSG00000256980	ENSG00000256980|KHDC1L	0	0	0	3	7	4	5	3	4
ENSG00000135314	ENSG00000135314|KHDC1	30	25	24	28	28	30	46	33	35
ENSG00000229852	ENSG00000229852|KHDC1-AS1	234	159	358	163	143	210	298	210	242
ENSG00000239626	ENSG00000239626|RPSAP41	5	3	2	8	2	8	8	3	5
ENSG00000234882	ENSG00000234882|EIF3EP1	7	5	10	1	3	2	3	3	9
ENSG00000285844	ENSG00000285844|KCNQ5-DT	0	0	0	2	6	3	4	0	15
ENSG00000185760	ENSG00000185760|KCNQ5	359	204	249	363	280	255	599	393	418
ENSG00000266180	ENSG00000266180|MIR4282	0	2	1	0	0	1	1	2	3
ENSG00000229154	ENSG00000229154|KCNQ5-AS1	18	22	19	52	40	47	75	63	54
ENSG00000232422	ENSG00000232422|KNOP1P4	2	7	0	2	4	6	8	9	10
ENSG00000220515	ENSG00000220515|PGAM1P10	3	2	1	3	4	9	13	3	2
ENSG00000234025	ENSG00000234025|RBPMS2P1	3	2	1	2	4	2	2	1	1
ENSG00000203909	ENSG00000203909|DPPA5	0	0	0	0	0	0	0	4	0
ENSG00000203908	ENSG00000203908|KHDC3L	0	0	0	0	0	5	0	4	0
ENSG00000203907	ENSG00000203907|OOEP	0	0	0	1	0	3	8	0	0
ENSG00000231332	ENSG00000231332|OOEP-AS1	0	0	0	0	0	0	0	0	0
ENSG00000080007	ENSG00000080007|DDX43	0	0	0	10	26	15	0	17	20
ENSG00000164430	ENSG00000164430|CGAS	14	19	29	35	59	46	26	32	63
ENSG00000226840	ENSG00000226840|PAICSP3	4	0	0	0	8	12	0	0	5
ENSG00000235174	ENSG00000235174|RPL39P3	2273	1426	2294	919	945	875	1960	1374	1290
ENSG00000290002	ENSG00000290002	2	10	5	7	4	4	10	10	8
ENSG00000224221	ENSG00000224221|RPS6P8	2	2	0	3	6	6	7	6	6
ENSG00000156535	ENSG00000156535|CD109	607	477	730	405	381	375	728	490	467
ENSG00000119899	ENSG00000119899|SLC17A5	540	357	608	380	369	420	611	403	508
ENSG00000218459	ENSG00000218459|RPS27P15	2	2	1	1	0	1	13	2	2
ENSG00000231652	ENSG00000231652|CD109-AS1	13	21	24	12	18	19	39	25	23
ENSG00000111799	ENSG00000111799|COL12A1	272	295	246	148	213	247	210	309	188
ENSG00000112695	ENSG00000112695|COX7A2	1877	927	2413	758	650	721	1387	943	916
ENSG00000112697	ENSG00000112697|TMEM30A	3258	1964	2801	1659	1519	1677	2883	2070	2150
ENSG00000225793	ENSG00000225793|TMEM30A-DT	50	49	68	152	156	128	160	134	152
ENSG00000118407	ENSG00000118407|FILIP1	65	49	82	258	221	199	387	220	244
ENSG00000237174	ENSG00000237174	0	0	0	19	7	12	15	11	3
ENSG00000221332	ENSG00000221332|U3	0	0	0	0	1	1	3	0	4
ENSG00000263533	ENSG00000263533|MIR4463	0	0	0	1	1	0	0	0	0
ENSG00000217680	ENSG00000217680|UBE2V1P15	0	3	1	0	1	1	4	4	1
ENSG00000201291	ENSG00000201291|RNU1-34P	0	1	0	0	1	1	1	1	0
ENSG00000203489	ENSG00000203489|HMGB1P39	4	1	1	6	10	4	3	3	2
ENSG00000238156	ENSG00000238156	2	0	0	1	2	2	1	4	0
ENSG00000112701	ENSG00000112701|SENP6	4686	2906	4187	2634	3030	3070	3831	3594	3820
ENSG00000217488	ENSG00000217488	75	68	44	45	62	56	79	103	89
ENSG00000252498	ENSG00000252498|RNU6-1016P	29	18	17	21	23	20	29	26	34
ENSG00000200091	ENSG00000200091|RN7SKP163	20	16	11	16	12	16	23	19	19
ENSG00000236635	ENSG00000236635|LINC02540	0	1	0	0	0	0	0	0	1
ENSG00000272445	ENSG00000272445|RNU6-84P	0	0	0	0	0	0	0	0	0
ENSG00000280511	ENSG00000280511	0	0	0	0	0	1	0	0	0
ENSG00000112706	ENSG00000112706|IMPG1	29	17	44	59	55	41	99	57	79
ENSG00000200040	ENSG00000200040|Y_RNA	2	0	0	3	1	0	3	2	6
ENSG00000196586	ENSG00000196586|MYO6	2349	1562	2029	1784	1419	1341	2891	1763	2002
ENSG00000252156	ENSG00000252156|RNU6-155P	0	1	3	1	1	5	5	2	3
ENSG00000223169	ENSG00000223169|RNA5SP209	1	0	1	0	0	0	0	1	2
ENSG00000135297	ENSG00000135297|MTO1	1023	638	938	801	1018	845	1127	1367	1246
ENSG00000156508	ENSG00000156508|EEF1A1	89319	61490	88083	28216	21025	22304	57064	32224	34123
ENSG00000229862	ENSG00000229862|EEF1A1-AS1	2	1	0	0	5	0	0	9	8
ENSG00000223967	ENSG00000223967	0	3	0	2	0	1	4	2	2
ENSG00000207023	ENSG00000207023|RNU6-975P	4	2	1	2	2	4	0	3	1
ENSG00000271986	ENSG00000271986|RN7SL827P	1	2	1	9	9	2	4	12	10
ENSG00000289286	ENSG00000289286	19	13	18	11	18	12	40	38	45
ENSG00000271945	ENSG00000271945	63	14	47	39	45	33	71	38	26
ENSG00000219253	ENSG00000219253|RPS6P7	1	2	0	0	0	0	1	2	1
ENSG00000135312	ENSG00000135312|HTR1B	2	0	0	0	2	2	2	0	2
ENSG00000276064	ENSG00000276064	4	2	2	1	0	1	3	4	2
ENSG00000229495	ENSG00000229495	0	0	7	11	15	17	32	40	19
ENSG00000269964	ENSG00000269964|MEI4	18	6	42	15	5	11	12	15	15
ENSG00000217786	ENSG00000217786	2	1	0	5	4	0	8	5	3
ENSG00000218029	ENSG00000218029	1	0	0	1	4	0	2	3	1
ENSG00000118418	ENSG00000118418|HMGN3	1310	754	1677	576	561	524	1176	754	763
ENSG00000270362	ENSG00000270362|HMGN3-AS1	110	62	97	74	76	96	154	99	104
ENSG00000261970	ENSG00000261970	19	18	27	28	14	28	63	28	22
ENSG00000272137	ENSG00000272137	24	11	12	26	21	23	32	39	26
ENSG00000231533	ENSG00000231533	30	27	35	78	65	60	137	81	107
ENSG00000218748	ENSG00000218748|DBIP1	0	1	1	3	0	1	0	2	3
ENSG00000262048	ENSG00000262048	2	0	0	2	2	0	8	5	1
ENSG00000135338	ENSG00000135338|LCA5	291	203	308	472	448	480	743	484	492
ENSG00000287811	ENSG00000287811	75	51	97	110	115	115	198	150	151
ENSG00000220918	ENSG00000220918	2	1	2	12	13	6	8	13	4
ENSG00000235357	ENSG00000235357|LINC01621	3	0	7	24	15	6	18	10	11
ENSG00000233835	ENSG00000233835	0	2	0	0	0	3	0	0	0
ENSG00000285586	ENSG00000285586	13	0	0	11	9	6	17	8	4
ENSG00000279659	ENSG00000279659	48	41	69	63	98	60	99	101	104
ENSG00000198478	ENSG00000198478|SH3BGRL2	736	483	616	501	485	435	967	624	667
ENSG00000146243	ENSG00000146243|IRAK1BP1	383	232	339	403	323	365	676	398	459
ENSG00000146247	ENSG00000146247|PHIP	8821	5523	7617	9060	8457	8651	11755	8926	9267
ENSG00000286340	ENSG00000286340	16	25	48	51	56	49	92	73	61
ENSG00000217512	ENSG00000217512	33	26	19	25	21	17	46	42	34
ENSG00000287816	ENSG00000287816	0	4	2	0	1	8	6	4	4
ENSG00000220311	ENSG00000220311|RPL35AP18	0	0	0	0	0	0	0	0	0
ENSG00000118402	ENSG00000118402|ELOVL4	628	468	660	340	287	260	530	410	387
ENSG00000218582	ENSG00000218582|GAPDHP63	9	8	14	2	4	4	10	14	8
ENSG00000217377	ENSG00000217377|AK4P5	0	0	1	6	7	7	14	7	3
ENSG00000288071	ENSG00000288071	23	15	2	23	18	17	15	15	14
ENSG00000218418	ENSG00000218418	262	168	198	181	192	170	262	256	272
ENSG00000112742	ENSG00000112742|TTK	3239	1918	3497	1522	1386	1453	2390	1743	1916
ENSG00000219361	ENSG00000219361|RPSAP72	14	7	9	7	1	3	12	4	12
ENSG00000181705	ENSG00000181705	1	0	1	0	0	2	2	0	3
ENSG00000216352	ENSG00000216352	2	0	0	5	0	4	6	2	5
ENSG00000206886	ENSG00000206886|SNORA70	2	0	1	0	2	2	2	4	1
ENSG00000224995	ENSG00000224995|LINC01526	0	0	0	11	6	0	4	4	8
ENSG00000083123	ENSG00000083123|BCKDHB	426	261	460	296	247	285	549	288	315
ENSG00000233967	ENSG00000233967	219	83	226	218	173	160	380	208	199
ENSG00000260645	ENSG00000260645	63	44	55	52	73	52	116	52	69
ENSG00000272129	ENSG00000272129	50	22	84	60	46	28	72	38	39
ENSG00000219547	ENSG00000219547|RPL17P25	9	4	23	15	10	11	23	9	16
ENSG00000279022	ENSG00000279022	20	23	23	22	14	10	51	9	17
ENSG00000226089	ENSG00000226089	5	5	0	3	2	6	12	2	5
ENSG00000212336	ENSG00000212336|RNA5SP210	0	0	0	1	0	0	3	3	1
ENSG00000112773	ENSG00000112773|TENT5A	570	458	498	373	467	408	652	546	540
ENSG00000277797	ENSG00000277797	13	6	4	14	20	21	29	3	16
ENSG00000232031	ENSG00000232031	4	0	0	0	0	0	13	8	8
ENSG00000286875	ENSG00000286875	0	0	0	0	0	8	0	3	0
ENSG00000146242	ENSG00000146242|TPBG	334	214	416	221	186	202	448	262	319
ENSG00000226453	ENSG00000226453|LINC02542	36	16	40	27	47	35	50	64	50
ENSG00000220537	ENSG00000220537	0	0	0	0	0	2	0	0	0
ENSG00000260574	ENSG00000260574	2	2	1	0	2	4	2	1	1
ENSG00000005700	ENSG00000005700|IBTK	2343	1446	2547	2760	2783	2830	3833	2682	2650
ENSG00000223044	ENSG00000223044|RNU6-130P	3	8	9	8	6	7	6	5	5
ENSG00000118420	ENSG00000118420|UBE3D	821	542	645	700	574	616	1089	784	781
ENSG00000220091	ENSG00000220091|LAP3P1	31	11	17	10	15	11	19	20	18
ENSG00000227215	ENSG00000227215	25	19	21	13	17	21	33	33	34
ENSG00000146250	ENSG00000146250|PRSS35	22	16	48	36	38	68	89	38	57
ENSG00000287705	ENSG00000287705	0	3	2	4	9	2	12	4	3
ENSG00000203877	ENSG00000203877|RIPPLY2	7	14	20	45	15	23	69	53	39
ENSG00000065833	ENSG00000065833|ME1	769	543	745	563	427	406	847	573	511
ENSG00000219951	ENSG00000219951	7	12	19	6	6	8	10	6	14
ENSG00000065609	ENSG00000065609|SNAP91	75	67	124	91	51	76	177	70	83
ENSG00000228679	ENSG00000228679	8	8	5	12	19	15	34	12	13
ENSG00000065615	ENSG00000065615|CYB5R4	1106	683	1114	857	661	730	1179	838	836
ENSG00000083097	ENSG00000083097|DOP1A	2458	1536	2466	2020	1930	2060	3283	2381	2698
ENSG00000013375	ENSG00000013375|PGM3	3468	1892	3304	1489	1405	1384	2738	1963	1976
ENSG00000013392	ENSG00000013392|RWDD2A	220	165	251	165	194	204	281	277	217
ENSG00000231776	ENSG00000231776|LINC01611	2	0	0	1	2	1	2	7	3
ENSG00000226309	ENSG00000226309|SMARCE1P2	4	4	4	0	2	2	6	9	3
ENSG00000135315	ENSG00000135315|CEP162	784	566	955	952	915	883	1025	874	974
ENSG00000230852	ENSG00000230852|LINC02857	4	4	7	25	21	22	32	22	22
ENSG00000135324	ENSG00000135324|MRAP2	19	18	27	60	46	45	74	67	48
ENSG00000217060	ENSG00000217060	7	5	14	8	13	4	13	13	10
ENSG00000213211	ENSG00000213211|KRT18P64	1	3	1	4	0	8	5	10	5
ENSG00000214460	ENSG00000214460|TPT1P6	2	3	4	12	10	12	14	8	8
ENSG00000219604	ENSG00000219604	0	1	0	0	1	0	4	1	0
ENSG00000228290	ENSG00000228290|TBX18-AS1	57	36	36	28	12	28	62	42	46
ENSG00000112837	ENSG00000112837|TBX18	1098	669	1131	672	679	727	1134	901	1039
ENSG00000243124	ENSG00000243124|RN7SL643P	4	5	3	6	5	7	8	8	7
ENSG00000202103	ENSG00000202103|RNU4-12P	0	1	0	0	0	0	0	1	0
ENSG00000288021	ENSG00000288021	6	0	0	7	0	8	16	0	6
ENSG00000220240	ENSG00000220240	0	0	0	0	0	0	0	0	0
ENSG00000217769	ENSG00000217769	7	5	5	4	5	3	2	1	5
ENSG00000217776	ENSG00000217776	1	0	0	0	1	1	0	0	2
ENSG00000135346	ENSG00000135346|CGA	14	21	6	4	7	10	28	8	4
ENSG00000188994	ENSG00000188994|ZNF292	4256	2774	3830	4825	4700	4570	7862	5495	5773
ENSG00000272008	ENSG00000272008	17	8	13	16	19	19	35	52	33
ENSG00000218313	ENSG00000218313	57	69	42	50	44	46	100	80	67
ENSG00000164411	ENSG00000164411|GJB7	122	114	110	90	113	119	114	135	104
ENSG00000111850	ENSG00000111850|SMIM8	437	135	512	620	492	558	981	623	650
ENSG00000203872	ENSG00000203872|C6orf163	84	86	138	196	180	149	262	222	288
ENSG00000216990	ENSG00000216990|HSPD1P10	45	28	14	75	118	81	82	106	102
ENSG00000279616	ENSG00000279616	29	6	48	46	30	25	58	44	45
ENSG00000240997	ENSG00000240997|RN7SL183P	1	1	1	1	1	1	1	1	1
ENSG00000118432	ENSG00000118432|CNR1	14	17	18	5	18	8	20	24	12
ENSG00000234426	ENSG00000234426	2	0	1	2	3	0	1	7	4
ENSG00000286871	ENSG00000286871	0	0	0	2	0	1	1	1	1
ENSG00000220131	ENSG00000220131	1	0	1	0	0	0	0	0	0
ENSG00000220267	ENSG00000220267|ACTBP8	2	2	2	0	1	0	0	1	1
ENSG00000135318	ENSG00000135318|NT5E	63	80	28	117	176	202	163	220	245
ENSG00000135317	ENSG00000135317|SNX14	3050	1962	2748	2619	2698	2608	3863	3635	3752
ENSG00000271793	ENSG00000271793	0	266	335	311	429	662	400	399	426
ENSG00000135316	ENSG00000135316|SYNCRIP	9089	6006	8130	4354	4267	4160	7563	6095	6292
ENSG00000203875	ENSG00000203875|SNHG5	2451	1852	2832	1227	1149	1152	2381	1970	1890
ENSG00000198738	ENSG00000198738|SMIM11P1	0	0	0	1	3	2	0	1	0
ENSG00000280232	ENSG00000280232	16	7	8	17	30	32	30	43	56
ENSG00000220563	ENSG00000220563|PKMP3	1	3	2	1	1	1	2	1	3
ENSG00000275072	ENSG00000275072|SNORD50B	1	1	1	1	1	1	1	1	1
ENSG00000217334	ENSG00000217334	3	5	1	19	8	1	22	6	7
ENSG00000222686	ENSG00000222686|RNU4-72P	3	4	0	2	2	2	5	0	1
ENSG00000272514	ENSG00000272514|CFAP206	19	17	27	88	106	61	76	84	80
ENSG00000213204	ENSG00000213204	56	30	35	80	61	90	132	102	97
ENSG00000164414	ENSG00000164414|SLC35A1	484	250	526	348	301	318	524	424	404
ENSG00000146282	ENSG00000146282|RARS2	2180	1393	2074	1666	1564	1442	2644	2010	2178
ENSG00000238628	ENSG00000238628	0	0	0	1	0	0	0	1	2
ENSG00000216324	ENSG00000216324	1	0	4	6	9	10	15	9	14
ENSG00000218793	ENSG00000218793	2	0	2	30	29	35	32	48	26
ENSG00000218698	ENSG00000218698|ST13P16	3	1	6	33	11	12	24	30	13
ENSG00000206715	ENSG00000206715|RNU6-444P	5	6	7	4	9	7	4	6	5
ENSG00000135336	ENSG00000135336|ORC3	1445	809	1705	1065	932	876	1653	1299	1269
ENSG00000135334	ENSG00000135334|AKIRIN2	831	812	674	630	527	499	1011	839	727
ENSG00000289931	ENSG00000289931	6	5	15	23	13	13	19	30	22
ENSG00000280277	ENSG00000280277	5	1	11	10	25	11	30	12	24
ENSG00000220130	ENSG00000220130	4	1	3	5	4	2	3	2	3
ENSG00000220960	ENSG00000220960	4	0	0	7	5	7	4	8	9
ENSG00000223001	ENSG00000223001|RNU2-61P	3	1	1	6	5	8	5	12	9
ENSG00000264017	ENSG00000264017|RN7SL336P	2	4	3	8	13	7	13	15	23
ENSG00000146278	ENSG00000146278|PNRC1	1571	1145	1131	1282	1196	1203	2523	1734	1590
ENSG00000111880	ENSG00000111880|RNGTT	1576	995	1763	1048	995	998	1629	1149	1247
ENSG00000222145	ENSG00000222145|SNORA73	4	2	3	10	13	4	11	9	5
ENSG00000146276	ENSG00000146276|GABRR1	2	7	0	10	16	11	18	23	22
ENSG00000288009	ENSG00000288009	21	31	31	38	42	26	74	46	52
ENSG00000154548	ENSG00000154548|SRSF12	503	339	564	468	439	426	771	637	602
ENSG00000146281	ENSG00000146281|PM20D2	2843	1739	2501	1441	1403	1550	2328	1799	1803
ENSG00000111886	ENSG00000111886|GABRR2	196	179	160	320	236	187	378	237	288
ENSG00000220418	ENSG00000220418|TUBB3P1	1	1	1	6	2	3	3	7	12
ENSG00000198833	ENSG00000198833|UBE2J1	2031	1230	1991	604	664	728	976	1010	993
ENSG00000224605	ENSG00000224605	0	0	0	8	0	0	6	5	0
ENSG00000263734	ENSG00000263734|MIR4643	1	2	0	2	2	2	1	2	1
ENSG00000240961	ENSG00000240961|RN7SL415P	1	1	1	2	1	1	3	1	1
ENSG00000219867	ENSG00000219867	1	1	1	0	1	1	2	0	0
ENSG00000224944	ENSG00000224944|CASC6	25	11	42	28	38	49	75	29	34
